IR,IY,IB,VR,VY,VB,Power,L1,L2,L3,L4,L5,L6,L7,L8
1.950916620240173,1.950916620240173,1.950916620240173,220.077326179029,220.077326179029,220.077326179029,429.3525133806854,0,1,0,0,0,1,0,1
5.907409929211503,5.907409929211503,5.907409929211503,225.17907924801852,225.17907924801852,225.17907924801852,1330.2251286004484,0,0,1,0,0,0,0,0
2.3571633522467415,2.3571633522467415,2.3571633522467415,221.86309579250363,221.86309579250363,221.86309579250363,522.9675586180978,0,1,0,0,0,1,0,1
3.291158290106886,3.291158290106886,3.291158290106886,226.52502520564371,226.52502520564371,226.52502520564371,745.5297146222256,0,0,1,1,0,1,0,0
9.11796948437232,9.11796948437232,9.11796948437232,221.1192622650118,221.1192622650118,221.1192622650118,2016.1586857392974,0,0,1,0,1,1,0,0
4.340652332317421,4.340652332317421,4.340652332317421,222.62987367441212,222.62987367441212,222.62987367441212,966.3588804083698,0,1,0,0,0,1,0,0
2.9183514356572555,2.9183514356572555,2.9183514356572555,224.0425229807467,224.0425229807467,224.0425229807467,653.8348185891358,0,0,0,0,0,1,0,0
7.826196817175036,7.826196817175036,7.826196817175036,226.6277663337425,226.6277663337425,226.6277663337425,1773.6335035646232,1,0,1,0,0,0,0,0
3.2068510569848,3.2068510569848,3.2068510569848,230.40352893523269,230.40352893523269,230.40352893523269,738.8698002989788,0,0,1,1,0,1,0,0
8.85632194705532,8.85632194705532,8.85632194705532,222.59374025261425,222.59374025261425,222.59374025261425,1971.361827076359,0,0,1,0,1,1,0,0
7.647483504358131,7.647483504358131,7.647483504358131,229.93233545228946,229.93233545228946,229.93233545228946,1758.4037424899238,1,0,1,0,0,0,1,0
5.2522623756988525,5.2522623756988525,5.2522623756988525,221.2392538481389,221.2392538481389,221.2392538481389,1162.0066090142675,0,0,1,0,0,1,0,0
3.2434578322193763,3.2434578322193763,3.2434578322193763,219.98227439818314,219.98227439818314,219.98227439818314,713.5032308462191,0,1,0,0,0,1,0,1
5.056057787921355,5.056057787921355,5.056057787921355,224.0829989894561,224.0829989894561,224.0829989894561,1132.9765921814126,0,0,1,0,0,1,0,0
5.09894759344179,5.09894759344179,5.09894759344179,229.44626405325275,229.44626405325275,229.44626405325275,1169.9344759185426,0,0,1,0,0,0,0,0
7.8483065657791915,7.8483065657791915,7.8483065657791915,224.3271734274574,224.3271734274574,224.3271734274574,1760.5884280934013,0,0,1,0,1,1,0,0
0.4908065971067334,0.4908065971067334,0.4908065971067334,228.41969137715995,228.41969137715995,228.41969137715995,112.10989143699413,0,0,1,1,0,1,0,0
0.22311336738579368,0.22311336738579368,0.22311336738579368,229.19665956298562,229.19665956298562,229.19665956298562,51.136838508673094,0,0,1,1,0,1,0,0
9.082093625260942,9.082093625260942,9.082093625260942,227.86655670168113,227.86655670168113,227.86655670168113,2069.505402030499,1,0,1,0,0,0,1,0
2.9418402860463826,2.9418402860463826,2.9418402860463826,220.7217645108029,220.7217645108029,220.7217645108029,649.3281788451227,0,1,0,0,0,1,0,1
8.889050868157023,8.889050868157023,8.889050868157023,228.62225097977992,228.62225097977992,228.62225097977992,2032.2348185518254,1,0,1,0,0,0,1,0
9.87445377496177,9.87445377496177,9.87445377496177,226.86332020782044,226.86332020782044,226.86332020782044,2240.1513686264734,1,0,1,0,0,0,0,0
1.310669645114072,1.310669645114072,1.310669645114072,224.73659009008037,224.73659009008037,224.73659009008037,294.5554267775123,0,0,0,0,0,1,0,0
7.711744656971118,7.711744656971118,7.711744656971118,226.2533829086072,226.2533829086072,226.2533829086072,1744.808316767092,1,0,1,0,0,0,0,0
5.09894759344179,5.09894759344179,5.09894759344179,229.44626405325275,229.44626405325275,229.44626405325275,1169.9344759185426,0,0,1,0,0,0,0,0
2.2804231439100833,2.2804231439100833,2.2804231439100833,225.4963089115687,225.4963089115687,225.4963089115687,514.2270017082388,0,0,1,1,0,1,0,0
1.0571118038623555,1.0571118038623555,1.0571118038623555,222.55147288261784,222.55147288261784,222.55147288261784,235.26178895116823,0,1,0,0,0,1,0,1
0.011844172255073754,0.011844172255073754,0.011844172255073754,227.08760455556256,227.08760455556256,227.08760455556256,2.689664705348154,0,0,1,1,0,1,0,0
9.495607220674344,9.495607220674344,9.495607220674344,221.47868953786974,221.47868953786974,221.47868953786974,2103.0746436012873,0,0,1,0,1,1,0,0
5.364223711811576,5.364223711811576,5.364223711811576,230.00453411154436,230.00453411154436,230.00453411154436,1233.7957757053207,1,0,1,0,0,0,0,0
1.719985226427371,1.719985226427371,1.719985226427371,222.89674016928865,222.89674016928865,222.89674016928865,383.3791001099968,0,1,0,0,0,1,0,1
6.1290941295042165,6.1290941295042165,6.1290941295042165,226.0566119301412,226.0566119301412,226.0566119301412,1385.5222531166412,1,0,1,0,0,0,0,0
3.923432721504505,3.923432721504505,3.923432721504505,224.69234349477603,224.69234349477603,224.69234349477603,881.5652927389342,0,0,0,0,0,1,0,0
8.804892935005359,8.804892935005359,8.804892935005359,226.62795818183935,226.62795818183935,226.62795818183935,1995.4349078699672,1,0,1,0,0,0,0,0
3.8522474925225376,3.8522474925225376,3.8522474925225376,222.19830339557575,222.19830339557575,222.19830339557575,855.9628570983688,0,1,0,0,0,1,0,1
3.8522474925225376,3.8522474925225376,3.8522474925225376,222.19830339557575,222.19830339557575,222.19830339557575,855.9628570983688,0,1,0,0,0,1,0,1
9.526707078015908,9.526707078015908,9.526707078015908,224.17894692541404,224.17894692541404,224.17894692541404,2135.6871604164944,0,0,1,0,1,1,0,0
3.8490417099972767,3.8490417099972767,3.8490417099972767,222.04903532480213,222.04903532480213,222.04903532480213,854.6759986298221,0,1,0,0,0,1,0,1
8.015162159216738,8.015162159216738,8.015162159216738,220.71641235305322,220.71641235305322,220.71641235305322,1769.0778362102699,0,0,1,0,1,1,0,0
5.056057787921355,5.056057787921355,5.056057787921355,224.0829989894561,224.0829989894561,224.0829989894561,1132.9765921814126,0,0,1,0,0,1,0,0
3.6782430097828582,3.6782430097828582,3.6782430097828582,223.91341434225097,223.91341434225097,223.91341434225097,823.6079511009974,0,1,0,0,0,1,0,0
7.613318087789656,7.613318087789656,7.613318087789656,229.01533242652184,229.01533242652184,229.01533242652184,1743.5665727439996,1,0,1,0,0,0,1,0
7.823577517206272,7.823577517206272,7.823577517206272,227.4814569196166,227.4814569196166,227.4814569196166,1779.7188119376394,1,0,1,0,0,0,1,0
1.9512043699144583,1.9512043699144583,1.9512043699144583,221.90436239699582,221.90436239699582,221.90436239699582,432.98076161209985,0,1,0,0,0,1,0,1
7.823577517206272,7.823577517206272,7.823577517206272,227.4814569196166,227.4814569196166,227.4814569196166,1779.7188119376394,1,0,1,0,0,0,1,0
0.7588756533904969,0.7588756533904969,0.7588756533904969,227.5474301849042,227.5474301849042,227.5474301849042,172.68020475889764,0,0,1,1,0,1,0,0
5.066683661794183,5.066683661794183,5.066683661794183,229.4218168433029,229.4218168433029,229.4218168433029,1162.4077710591005,0,0,1,0,0,0,0,0
5.056965559232264,5.056965559232264,5.056965559232264,226.0684136890775,226.0684136890775,226.0684136890775,1143.2201820559364,0,0,1,0,0,0,0,0
3.039712174356415,3.039712174356415,3.039712174356415,221.60292304309488,221.60292304309488,221.60292304309488,673.6091030470632,0,1,0,0,0,1,0,1
1.7168087003022012,1.7168087003022012,1.7168087003022012,225.63720291359854,225.63720291359854,225.63720291359854,387.37591307391915,0,0,1,1,0,1,0,0
1.73078127731611,1.73078127731611,1.73078127731611,224.21176211051028,224.21176211051028,224.21176211051028,388.0615200149248,0,0,0,0,0,1,0,0
9.508903306988607,9.508903306988607,9.508903306988607,226.40315678924756,226.40315678924756,226.40315678924756,2152.8457263059363,1,0,1,0,0,0,0,0
9.049244098921964,9.049244098921964,9.049244098921964,226.72555819757943,226.72555819757943,226.72555819757943,2051.694919594234,1,0,1,0,0,0,0,0
1.0626134112349603,1.0626134112349603,1.0626134112349603,228.78265732410043,228.78265732410043,228.78265732410043,243.10751993056132,0,0,1,1,0,1,0,0
8.679913686197587,8.679913686197587,8.679913686197587,226.91978531622178,226.91978531622178,226.91978531622178,1969.6441502352916,1,0,1,0,0,0,0,0
3.779576786051341,3.779576786051341,3.779576786051341,222.76630725993923,222.76630725993923,222.76630725993923,841.9623636340466,0,1,0,0,0,1,0,1
8.259507565408931,8.259507565408931,8.259507565408931,225.69157093993704,225.69157093993704,225.69157093993704,1864.1012376274364,0,0,1,0,0,0,0,0
2.2802743425502383,2.2802743425502383,2.2802743425502383,226.01577893753216,226.01577893753216,226.01577893753216,515.3779817227611,0,0,1,1,0,1,0,0
0.316531880613126,0.316531880613126,0.316531880613126,227.4386020448875,227.4386020448875,227.4386020448875,71.99156842928859,0,0,1,1,0,1,0,0
5.71813061132276,5.71813061132276,5.71813061132276,221.28825269858933,221.28825269858933,221.28825269858933,1265.35513168193,0,0,1,0,1,1,0,0
1.8629714590097701,1.8629714590097701,1.8629714590097701,229.46166482704706,229.46166482704706,229.46166482704706,427.4805325096547,0,0,1,1,0,1,0,0
8.382370625194463,8.382370625194463,8.382370625194463,224.37931836007365,224.37931836007365,224.37931836007365,1880.8306071226382,0,0,1,0,1,1,0,0
5.928894476404126,5.928894476404126,5.928894476404126,226.50828342839398,226.50828342839398,226.50828342839398,1342.9437104783851,1,0,1,0,0,0,0,0
1.1550318426970556,1.1550318426970556,1.1550318426970556,226.84125594341782,226.84125594341782,226.84125594341782,262.0088738520403,0,0,1,1,0,1,0,0
1.40870750935847,1.40870750935847,1.40870750935847,221.3755074335825,221.3755074335825,221.3755074335825,311.8533397097295,0,1,0,0,0,1,0,1
9.495607220674344,9.495607220674344,9.495607220674344,221.47868953786974,221.47868953786974,221.47868953786974,2103.0746436012873,0,0,1,0,1,1,0,0
8.307528903070155,8.307528903070155,8.307528903070155,222.375031426056,222.375031426056,222.375031426056,1847.3870008930944,0,0,1,0,1,1,0,0
4.960477052747957,4.960477052747957,4.960477052747957,228.9253099982591,228.9253099982591,228.9253099982591,1135.5787470395767,0,0,1,0,0,1,0,0
6.3573438911882,6.3573438911882,6.3573438911882,223.45446135184187,223.45446135184187,223.45446135184187,1420.5768548338817,0,0,1,0,1,1,0,0
6.906867860080084,6.906867860080084,6.906867860080084,225.7936620998018,225.7936620998018,225.7936620998018,1559.5269877669034,0,0,1,0,0,0,0,0
6.372411694946078,6.372411694946078,6.372411694946078,227.472309955658,227.472309955658,227.472309955658,1449.5472082378342,1,0,1,0,0,0,1,0
6.223704773179257,6.223704773179257,6.223704773179257,222.6221635065748,222.6221635065748,222.6221635065748,1385.5346216313626,0,0,1,0,1,1,0,0
1.843326404510035,1.843326404510035,1.843326404510035,226.43752410554262,226.43752410554262,226.43752410554262,417.3982671556243,0,0,1,1,0,1,0,0
1.2041793321618306,1.2041793321618306,1.2041793321618306,221.16939222344772,221.16939222344772,221.16939222344772,266.32761102226925,0,1,0,0,0,1,0,1
4.266040693315245,4.266040693315245,4.266040693315245,222.17440124542912,222.17440124542912,222.17440124542912,947.8050367259498,0,1,0,0,0,1,0,0
6.943268540897197,6.943268540897197,6.943268540897197,221.7573060701868,221.7573060701868,221.7573060701868,1539.720526951239,0,0,1,0,1,1,0,0
4.769475878341824,4.769475878341824,4.769475878341824,224.23883820331235,224.23883820331235,224.23883820331235,1069.5017297980933,0,0,0,0,0,1,0,0
1.3777466993443725,1.3777466993443725,1.3777466993443725,228.42794703716666,228.42794703716666,228.42794703716666,314.7158500684675,0,0,1,1,0,1,0,0
4.758824834686046,4.758824834686046,4.758824834686046,225.59426743379134,225.59426743379134,225.59426743379134,1073.563602426732,0,0,1,0,0,1,0,0
3.4616119147469977,3.4616119147469977,3.4616119147469977,224.4605500738442,224.4605500738442,224.4605500738442,776.9953145262841,0,0,0,0,0,1,0,0
1.855954033297248,1.855954033297248,1.855954033297248,226.13711139981396,226.13711139981396,226.13711139981396,419.7000839806738,0,0,1,1,0,1,0,0
6.906867860080084,6.906867860080084,6.906867860080084,225.7936620998018,225.7936620998018,225.7936620998018,1559.5269877669034,0,0,1,0,0,0,0,0
8.679913686197587,8.679913686197587,8.679913686197587,226.91978531622178,226.91978531622178,226.91978531622178,1969.6441502352916,1,0,1,0,0,0,0,0
9.036624197113394,9.036624197113394,9.036624197113394,222.11739477049585,222.11739477049585,222.11739477049585,2007.1914241828508,0,0,1,0,1,1,0,0
3.340957573603243,3.340957573603243,3.340957573603243,229.89468843245086,229.89468843245086,229.89468843245086,768.0684004495546,0,0,1,1,0,1,0,0
7.110905003202508,7.110905003202508,7.110905003202508,222.7986443376285,222.7986443376285,222.7986443376285,1584.2999947271787,0,0,1,0,1,1,0,0
7.826196817175036,7.826196817175036,7.826196817175036,226.6277663337425,226.6277663337425,226.6277663337425,1773.6335035646232,1,0,1,0,0,0,0,0
6.4807053897841405,6.4807053897841405,6.4807053897841405,220.93667641005018,220.93667641005018,220.93667641005018,1431.8255096116068,0,0,1,0,1,1,0,0
1.5570788742895119,1.5570788742895119,1.5570788742895119,226.37217219816097,226.37217219816097,226.37217219816097,352.47932705678403,0,0,1,1,0,1,0,0
0.5796779776396791,0.5796779776396791,0.5796779776396791,221.7397228126967,221.7397228126967,221.7397228126967,128.53763408244703,0,1,0,0,0,1,0,1
1.10702845209627,1.10702845209627,1.10702845209627,220.84687269302046,220.84687269302046,220.84687269302046,244.48377162765647,0,1,0,0,0,1,0,1
9.07144707471851,9.07144707471851,9.07144707471851,224.6196463108402,224.6196463108402,224.6196463108402,2037.6252334507776,0,0,1,0,1,1,0,0
0.44151168175515937,0.44151168175515937,0.44151168175515937,225.21161542066247,225.21161542066247,225.21161542066247,99.43355907517287,0,0,1,1,0,1,0,0
9.789582082778939,9.789582082778939,9.789582082778939,228.41525544311895,228.41525544311895,228.41525544311895,2236.0898921193316,1,0,1,0,0,0,1,0
1.8836325830997867,1.8836325830997867,1.8836325830997867,222.09531342694126,222.09531342694126,222.09531342694126,418.3459689247461,0,1,0,0,0,1,0,1
0.034531490048936714,0.034531490048936714,0.034531490048936714,225.6344304790649,225.6344304790649,225.6344304790649,7.791493090785332,0,0,1,1,0,1,0,0
1.855954033297248,1.855954033297248,1.855954033297248,226.13711139981396,226.13711139981396,226.13711139981396,419.7000839806738,0,0,1,1,0,1,0,0
0.5569004357503069,0.5569004357503069,0.5569004357503069,226.55595398104663,226.55595398104663,226.55595398104663,126.16910949387135,0,0,1,1,0,1,0,0
8.259507565408931,8.259507565408931,8.259507565408931,225.69157093993704,225.69157093993704,225.69157093993704,1864.1012376274364,0,0,1,0,0,0,0,0
0.20263124764665025,0.20263124764665025,0.20263124764665025,225.0234301853089,225.0234301853089,225.0234301853089,45.59677840817804,0,0,1,1,0,1,0,0
7.46938296529766,7.46938296529766,7.46938296529766,224.96486980532873,224.96486980532873,224.96486980532873,1680.3487663143283,0,0,1,0,1,1,0,0
9.7595965615535,9.7595965615535,9.7595965615535,226.45664216222139,226.45664216222139,226.45664216222139,2210.1254661873672,1,0,1,0,0,0,0,0
8.844907334334787,8.844907334334787,8.844907334334787,227.70451680685784,227.70451680685784,227.70451680685784,2014.0253507661355,1,0,1,0,0,0,1,0
2.0000509245824216,2.0000509245824216,2.0000509245824216,222.37168565351956,222.37168565351956,222.37168565351956,444.7546954922734,0,1,0,0,0,1,0,1
1.609137120512677,1.609137120512677,1.609137120512677,229.1512931679953,229.1512931679953,229.1512931679953,368.73585205010426,0,0,1,1,0,1,0,0
2.2071477310912235,2.2071477310912235,2.2071477310912235,220.92118641674546,220.92118641674546,220.92118641674546,487.60569534970097,0,1,0,0,0,1,0,1
8.31957344591133,8.31957344591133,8.31957344591133,223.47643175572284,223.47643175572284,223.47643175572284,1859.2285874219272,0,0,1,0,1,1,0,0
-0.01929834277904735,-0.01929834277904735,-0.01929834277904735,226.6099578956941,226.6099578956941,226.6099578956941,-4.373196644616592,0,0,1,1,0,1,0,0
5.4774472129214145,5.4774472129214145,5.4774472129214145,227.02654412087713,227.02654412087713,227.02654412087713,1243.525911354079,1,0,1,0,0,0,0,0
0.7618445084143258,0.7618445084143258,0.7618445084143258,220.21505777173655,220.21505777173655,220.21505777173655,167.769632433541,0,1,0,0,0,1,0,1
8.958626328774088,8.958626328774088,8.958626328774088,226.68417325124148,226.68417325124148,226.68417325124148,2030.7788028049586,1,0,1,0,0,0,0,0
3.021641103793912,3.021641103793912,3.021641103793912,223.60680559270966,223.60680559270966,223.60680559270966,675.6595148669859,0,1,0,0,0,1,0,0
2.6195023391062233,2.6195023391062233,2.6195023391062233,227.78928228926569,227.78928228926569,227.78928228926569,596.6945577800593,0,0,1,1,0,1,0,0
3.0212412768857995,3.0212412768857995,3.0212412768857995,229.63509634851164,229.63509634851164,229.63509634851164,693.7830317097709,0,0,1,1,0,1,0,0
1.0489700836009361,1.0489700836009361,1.0489700836009361,229.1445120146585,229.1445120146585,229.1445120146585,240.36573792471202,0,0,1,1,0,1,0,0
2.9122641896524133,2.9122641896524133,2.9122641896524133,220.14955472314222,220.14955472314222,220.14955472314222,641.1336645881314,0,1,0,0,0,1,0,1
5.2529171601187095,5.2529171601187095,5.2529171601187095,228.9428273278354,228.9428273278354,228.9428273278354,1202.6177063564812,1,0,1,0,0,0,0,0
3.923432721504505,3.923432721504505,3.923432721504505,224.69234349477603,224.69234349477603,224.69234349477603,881.5652927389342,0,0,0,0,0,1,0,0
0.1520837147266059,0.1520837147266059,0.1520837147266059,229.12120564338073,229.12120564338073,229.12120564338073,34.84560407688392,0,0,1,1,0,1,0,0
1.6588069061915696,1.6588069061915696,1.6588069061915696,228.71539982168238,228.71539982168238,228.71539982168238,379.39468477657283,0,0,1,1,0,1,0,0
7.915738567014499,7.915738567014499,7.915738567014499,228.55710946843465,228.55710946843465,228.55710946843465,1809.1983261846428,1,0,1,0,0,0,1,0
3.735538539910586,3.735538539910586,3.735538539910586,227.33609267032827,227.33609267032827,227.33609267032827,849.2227356826958,0,0,1,1,0,1,0,0
1.1238900023897778,1.1238900023897778,1.1238900023897778,220.72034117882714,220.72034117882714,220.72034117882714,248.0653847749446,0,1,0,0,0,1,0,1
9.623860083441954,9.623860083441954,9.623860083441954,221.2793417831522,221.2793417831522,221.2793417831522,2129.561424677188,0,0,1,0,1,1,0,0
3.291158290106886,3.291158290106886,3.291158290106886,226.52502520564371,226.52502520564371,226.52502520564371,745.5297146222256,0,0,1,1,0,1,0,0
0.8585938295411626,0.8585938295411626,0.8585938295411626,226.7645637281528,226.7645637281528,226.7645637281528,194.69865517558574,0,0,1,1,0,1,0,0
1.4703449372895294,1.4703449372895294,1.4703449372895294,228.85987162928672,228.85987162928672,228.85987162928672,336.5029535988533,0,0,1,1,0,1,0,0
0.6543227019785125,0.6543227019785125,0.6543227019785125,222.53201511655166,222.53201511655166,222.53201511655166,145.60774940778526,0,1,0,0,0,1,0,1
3.530350867373627,3.530350867373627,3.530350867373627,229.51562516383916,229.51562516383916,229.51562516383916,810.2706863729599,0,0,1,1,0,1,0,0
9.526707078015908,9.526707078015908,9.526707078015908,224.17894692541404,224.17894692541404,224.17894692541404,2135.6871604164944,0,0,1,0,1,1,0,0
4.43285074696146,4.43285074696146,4.43285074696146,228.32724139385675,228.32724139385675,228.32724139385675,1012.1405825644075,0,0,1,0,0,1,0,0
2.1292109899112677,2.1292109899112677,2.1292109899112677,220.39536727342295,220.39536727342295,220.39536727342295,469.2682381241023,0,1,0,0,0,1,0,1
3.090170077449654,3.090170077449654,3.090170077449654,220.70574322209276,220.70574322209276,220.70574322209276,682.0182836261978,0,1,0,0,0,1,0,1
9.537332617143155,9.537332617143155,9.537332617143155,220.23200461362347,220.23200461362347,220.23200461362347,2100.425880940333,0,0,1,0,1,1,0,0
5.297303392948129,5.297303392948129,5.297303392948129,225.25079633213653,225.25079633213653,225.25079633213653,1193.2218076744948,0,0,1,0,0,0,0,0
5.780587955471415,5.780587955471415,5.780587955471415,227.9191542166286,227.9191542166286,227.9191542166286,1317.5067176858752,1,0,1,0,0,0,0,0
0.9599432728747469,0.9599432728747469,0.9599432728747469,219.68169107993364,219.68169107993364,219.68169107993364,210.8819615259306,0,1,0,0,0,1,0,1
7.613318087789656,7.613318087789656,7.613318087789656,229.01533242652184,229.01533242652184,229.01533242652184,1743.5665727439996,1,0,1,0,0,0,1,0
6.41872534613067,6.41872534613067,6.41872534613067,228.95547157119546,228.95547157119546,228.95547157119546,1469.6022885093323,1,0,1,0,0,0,1,0
2.3075820296492426,2.3075820296492426,2.3075820296492426,226.77321854558454,226.77321854558454,226.77321854558454,523.2978039215112,0,0,1,1,0,1,0,0
8.976001053678315,8.976001053678315,8.976001053678315,226.49369339680104,226.49369339680104,226.49369339680104,2033.0076305811795,1,0,1,0,0,0,0,0
-0.014680297682807653,-0.014680297682807653,-0.014680297682807653,229.58496840136053,229.58496840136053,229.58496840136053,-3.370375679629961,0,0,1,1,0,1,0,0
9.174038820164638,9.174038820164638,9.174038820164638,224.79042874442135,224.79042874442135,224.79042874442135,2062.2361197027744,0,0,1,0,1,1,0,0
9.19817188530621,9.19817188530621,9.19817188530621,224.9503697843151,224.9503697843151,224.9503697843151,2069.132166939323,0,0,1,0,1,1,0,0
4.854742316803864,4.854742316803864,4.854742316803864,221.19994670342052,221.19994670342052,221.19994670342052,1073.8687417358549,0,1,0,0,0,1,0,0
8.15625285453829,8.15625285453829,8.15625285453829,227.44784270416832,227.44784270416832,227.44784270416832,1855.1221163144487,1,0,1,0,0,0,1,0
7.73929540474635,7.73929540474635,7.73929540474635,222.4925087520027,222.4925087520027,222.4925087520027,1721.9352505748614,0,0,1,0,1,1,0,0
8.889050868157023,8.889050868157023,8.889050868157023,228.62225097977992,228.62225097977992,228.62225097977992,2032.2348185518254,1,0,1,0,0,0,1,0
8.663167510277773,8.663167510277773,8.663167510277773,227.10851482311125,227.10851482311125,227.10851482311125,1967.4791069230155,1,0,1,0,0,0,1,0
7.593491280789879,7.593491280789879,7.593491280789879,226.54975710457268,226.54975710457268,226.54975710457268,1720.3036052386376,1,0,1,0,0,0,0,0
0.4927846718702635,0.4927846718702635,0.4927846718702635,228.31412675537604,228.31412675537604,228.31412675537604,112.50970203649372,0,0,1,1,0,1,0,0
9.832337702424248,9.832337702424248,9.832337702424248,224.55580102850578,224.55580102850578,224.55580102850578,2207.908468750655,0,0,1,0,1,1,0,0
9.436140657823316,9.436140657823316,9.436140657823316,224.05817579547465,224.05817579547465,224.05817579547465,2114.244462341402,0,0,1,0,1,1,0,0
0.20070186888498467,0.20070186888498467,0.20070186888498467,221.37041057079074,221.37041057079074,221.37041057079074,44.42945511739407,0,1,0,0,0,1,0,1
5.389302260476186,5.389302260476186,5.389302260476186,225.0152965072334,225.0152965072334,225.0152965072334,1212.675446108152,0,0,1,0,0,0,0,0
4.998457309096003,4.998457309096003,4.998457309096003,221.14781303097317,221.14781303097317,221.14781303097317,1105.397902435264,0,0,0,0,0,1,0,0
3.286365339445546,3.286365339445546,3.286365339445546,226.0713827069641,226.0713827069641,226.0713827069641,742.953156368696,0,0,1,1,0,1,0,0
1.0738782351592742,1.0738782351592742,1.0738782351592742,222.76280354421178,222.76280354421178,222.76280354421178,239.22012632919024,0,1,0,0,0,1,0,1
0.6594524557841293,0.6594524557841293,0.6594524557841293,229.35255889659297,229.35255889659297,229.35255889659297,151.24710820473237,0,0,1,1,0,1,0,0
1.2085869038797505,1.2085869038797505,1.2085869038797505,223.0845472295498,223.0845472295498,223.0845472295498,269.6170622395776,0,1,0,0,0,1,0,0
8.974724318756262,8.974724318756262,8.974724318756262,226.95732955825926,226.95732955825926,226.95732955825926,2036.879464906489,1,0,1,0,0,0,0,0
5.787617174256899,5.787617174256899,5.787617174256899,225.02833600995655,225.02833600995655,225.02833600995655,1302.3778621856766,0,0,1,0,0,0,0,0
4.6972456476638556,4.6972456476638556,4.6972456476638556,219.84470684930852,219.84470684930852,219.84470684930852,1032.6645924098507,0,1,0,0,0,1,0,0
5.928894476404126,5.928894476404126,5.928894476404126,226.50828342839398,226.50828342839398,226.50828342839398,1342.9437104783851,1,0,1,0,0,0,0,0
5.734914777112441,5.734914777112441,5.734914777112441,226.99397087570512,226.99397087570512,226.99397087570512,1301.7910778905123,1,0,1,0,0,0,0,0
0.9444925807329183,0.9444925807329183,0.9444925807329183,227.09766973082546,227.09766973082546,227.09766973082546,214.49206416249928,0,0,1,1,0,1,0,0
3.5734244804736432,3.5734244804736432,3.5734244804736432,224.0502257862998,224.0502257862998,224.0502257862998,800.6265616804108,0,0,0,0,0,1,0,0
1.0174242336356638,1.0174242336356638,1.0174242336356638,225.06771472343488,225.06771472343488,225.06771472343488,228.98934716862092,0,0,1,1,0,1,0,0
2.43433796669979,2.43433796669979,2.43433796669979,222.3737460205333,222.3737460205333,222.3737460205333,541.3328527350405,0,1,0,0,0,1,0,1
4.2957565471722186,4.2957565471722186,4.2957565471722186,227.66130668934147,227.66130668934147,227.66130668934147,977.977548748521,0,0,1,1,0,1,0,0
6.230563716566635,6.230563716566635,6.230563716566635,226.88300481391192,226.88300481391192,226.88300481391192,1413.609017699173,1,0,1,0,0,0,0,0
4.192237154035414,4.192237154035414,4.192237154035414,228.84649077101088,228.84649077101088,228.84649077101088,959.3787611808543,0,0,1,1,0,1,0,0
7.653506813402285,7.653506813402285,7.653506813402285,223.32628586297486,223.32628586297486,223.32628586297486,1709.2292504641046,0,0,1,0,1,1,0,0
2.123322580227448,2.123322580227448,2.123322580227448,220.92388527595423,220.92388527595423,220.92388527595423,469.0926741180118,0,1,0,0,0,1,0,1
5.272434437357704,5.272434437357704,5.272434437357704,224.8339713185858,224.8339713185858,224.8339713185858,1185.4223730680062,0,0,1,0,0,1,0,0
5.460350400136524,5.460350400136524,5.460350400136524,224.10386125696198,224.10386125696198,224.10386125696198,1223.6856084865924,0,0,1,0,0,1,0,0
3.3122739742705236,3.3122739742705236,3.3122739742705236,221.6514117124935,221.6514117124935,221.6514117124935,734.1702023756129,0,1,0,0,0,1,0,1
3.340957573603243,3.340957573603243,3.340957573603243,229.89468843245086,229.89468843245086,229.89468843245086,768.0684004495546,0,0,1,1,0,1,0,0
2.71746024245266,2.71746024245266,2.71746024245266,221.38773164699126,221.38773164699126,221.38773164699126,601.6123589174773,0,1,0,0,0,1,0,1
7.396674794229102,7.396674794229102,7.396674794229102,220.6239010266534,220.6239010266534,220.6239010266534,1631.8832477283433,0,0,1,0,1,1,0,0
3.5711495513788196,3.5711495513788196,3.5711495513788196,223.4318712521904,223.4318712521904,223.4318712521904,797.9086267859899,0,1,0,0,0,1,0,0
6.767484191569318,6.767484191569318,6.767484191569318,224.55669693742675,224.55669693742675,224.55669693742675,1519.6838966350579,0,0,1,0,1,1,0,0
5.054897150251963,5.054897150251963,5.054897150251963,225.18615589024955,225.18615589024955,225.18615589024955,1138.292857685817,0,0,1,0,0,0,0,0
2.9334760485233713,2.9334760485233713,2.9334760485233713,227.98729655275588,227.98729655275588,227.98729655275588,668.7952738051043,0,0,1,1,0,1,0,0
3.189180860518483,3.189180860518483,3.189180860518483,222.4224416552624,222.4224416552624,222.4224416552624,709.3453938767518,0,1,0,0,0,1,0,1
9.262156511013055,9.262156511013055,9.262156511013055,221.65289931505595,221.65289931505595,221.65289931505595,2052.9838445758664,0,0,1,0,1,1,0,0
0.8585938295411626,0.8585938295411626,0.8585938295411626,226.7645637281528,226.7645637281528,226.7645637281528,194.69865517558574,0,0,1,1,0,1,0,0
0.44972765983714275,0.44972765983714275,0.44972765983714275,226.9071821854567,226.9071821854567,226.9071821854567,102.04643604450564,0,0,1,1,0,1,0,0
6.6683839016092525,6.6683839016092525,6.6683839016092525,226.25304950166048,226.25304950166048,226.25304950166048,1508.742192986874,1,0,1,0,0,0,0,0
